From Date,To Date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,BP,SR,TOT-RF,RF,Temp
27-02-2021 00:00,28-02-2021 00:00,96.65,329.22,100.89,30.86,78.78,52.89,12.15,1.65,28.7,0,None,,,,1.64,194.65,26.22,11.87,741.18,97.47,,None,30.61
28-02-2021 00:00,01-03-2021 00:00,80.89,258.56,47.2,5.82,29.86,45.3,9.6,1.09,37.2,0,None,,,,1.73,220.82,24.9,9.08,741.47,86.56,,None,30.22
01-03-2021 00:00,02-03-2021 00:00,63.96,247.35,42.23,2.05,24.16,40.4,8.04,0.93,40.64,0,None,,,,2.74,203.48,21.81,94.07,741.39,97.27,,None,30.34
02-03-2021 00:00,03-03-2021 00:00,54.8,292.11,31.3,1.4,17.81,36.02,8.58,0.75,53.82,0,None,,,,4.22,181.9,22.37,87.34,741.4,97.98,,None,30.37
03-03-2021 00:00,04-03-2021 00:00,79.09,262.46,65.63,14.17,46.45,37.21,5.97,1.53,59.82,0,None,,,,2.86,190.33,23.3,83.39,741.41,96.99,,None,30.17
04-03-2021 00:00,05-03-2021 00:00,143.12,325.66,125.17,37.13,96.79,49.56,11.4,2,47.05,0,None,,,,1.11,199.83,23.62,84.13,741.44,86.77,,None,30.26
05-03-2021 00:00,06-03-2021 00:00,91.17,291.17,54.85,8.05,35.74,44.85,6.12,1.23,43.92,0,None,,,,3.17,185.12,23.79,92.74,741.4,96.23,,None,30.23
06-03-2021 00:00,07-03-2021 00:00,93.85,282.72,65.94,13.86,46.36,43.5,7.15,1.51,53.81,0,None,,,,2.65,186.05,23.94,80.92,741.39,95.17,,None,30.41
07-03-2021 00:00,08-03-2021 00:00,146.93,311.92,68.37,11.67,44.99,54.18,17.1,1.52,51.15,0,None,,,,1.67,234.43,24.31,53.46,741.18,75.46,,None,31.08
08-03-2021 00:00,09-03-2021 00:00,114.26,256.18,47.82,1.82,26.82,55.88,14.7,1.27,58.33,0,None,,,,2.37,244.68,25.38,58.97,741.39,81.56,,None,30.5
09-03-2021 00:00,10-03-2021 00:00,156.73,365.41,75.38,13.77,51.32,66.48,14.88,1.64,55.27,0,None,,,,1.96,225.54,26.27,59.86,741.83,79.1,,None,31.3
10-03-2021 00:00,11-03-2021 00:00,75.32,247.65,95.36,17.25,64.76,47.36,13.22,1.56,52.5,0,None,,,,1.25,195.94,26.8,50.71,741.9,82.91,,None,30.92
11-03-2021 00:00,12-03-2021 00:00,141.76,372.71,104.63,27.14,77.73,53.71,24.1,1.93,42.85,0,None,,,,1.14,182.14,27.32,52.64,741.93,91.68,,None,30.67
12-03-2021 00:00,13-03-2021 00:00,105.87,246.81,80.64,12.65,53.19,51.3,17.72,1.39,27.34,0,None,,,,1.8,212.95,24.91,54.51,741.64,55.48,,1.33,31.28
13-03-2021 00:00,14-03-2021 00:00,108.34,247.19,74.1,10.93,48.32,49.08,16.2,1.27,50.5,0,None,,,,1.72,197.45,25.31,54.46,741.92,88.65,,None,31.15
14-03-2021 00:00,15-03-2021 00:00,82.53,228.81,61.56,3.8,35.86,42.95,14.27,1.05,56.62,0,None,,,,2.25,174.78,25.81,51.92,741.69,98.23,,None,30.81
15-03-2021 00:00,16-03-2021 00:00,87.64,304.86,67.2,4.28,39.25,41.61,13.18,1.06,46.39,0,None,,,,2.57,171.19,26.48,51.15,741.74,88.36,,None,31.15
16-03-2021 00:00,17-03-2021 00:00,81.16,392.26,59.86,3.31,34.54,40.89,11.32,0.99,36.73,0,None,,,,2.72,175.2,26.64,51.25,741.73,86.55,,None,31.12
17-03-2021 00:00,18-03-2021 00:00,112.9,428.05,65.17,5.63,39.12,42.45,19.76,1.28,51.93,0,None,,,,2.03,180.57,27.52,47.92,741.73,89.24,,None,31.17
18-03-2021 00:00,19-03-2021 00:00,136,442.66,78.38,12.32,51.41,44.01,24.33,1.58,45.06,0,None,,,,1.47,181.72,27.46,48.96,741.75,83.84,,None,31.01
19-03-2021 00:00,20-03-2021 00:00,107.44,356.09,69.23,7.17,42.68,39.93,22.69,1.2,52.83,0,None,,,,2.1,180.62,28.24,45.3,741.72,91.78,,None,31.15
20-03-2021 00:00,21-03-2021 00:00,93.48,304.01,74.43,14.68,51.28,39.4,15.99,1.33,60.19,0,None,,,,2.4,173.42,27.45,47.22,741.54,95.89,,None,31.16
21-03-2021 00:00,22-03-2021 00:00,123.75,325.22,106.18,22.71,74.98,43.36,17.09,1.42,63.01,0,None,,,,1.54,200.6,27.84,48.26,741.64,90.25,,None,30.93
22-03-2021 00:00,23-03-2021 00:00,82.02,261.38,64.63,9.85,42.07,41.18,18.58,1.36,41.33,0,None,,,,2.36,242.32,26.85,51.26,741.82,79.83,,None,31.39
23-03-2021 00:00,24-03-2021 00:00,78.02,292.12,82.51,22.1,61.88,41.8,14.44,1.18,22.31,0,None,,,,2.53,193.3,25.22,53.84,741.65,58.35,,4,31.54
24-03-2021 00:00,25-03-2021 00:00,82.91,247.57,68.44,13.2,47.17,40.03,20.54,1.07,59.54,0,None,,,,1.99,192.34,26.06,48.42,741.91,93.06,,None,31.07
25-03-2021 00:00,26-03-2021 00:00,41.76,171.96,42.33,1.36,23.64,34.31,10.61,0.85,48.8,0,None,,,,3.48,174.38,25.12,51.04,741.57,98.09,,None,31.12
26-03-2021 00:00,27-03-2021 00:00,65.26,197.71,49.44,2.57,28.31,36.54,17.34,1.07,58.62,0,None,,,,3.01,181.27,25.86,49.71,741.45,103.9,,None,31.48
27-03-2021 00:00,28-03-2021 00:00,140.73,300.91,97.32,16.65,65.02,43.17,24.22,1.82,60.25,0,None,,,,1.5,182.48,27.4,48.8,741.72,98.47,,None,30.96
28-03-2021 00:00,29-03-2021 00:00,159.69,324.03,86.3,8.32,52.32,46.96,23.73,1.89,55,0,None,,,,1.12,191.39,28.59,48.43,741.74,94.05,,None,30.91
29-03-2021 00:00,30-03-2021 00:00,146.26,292.17,78.95,20.02,57.8,52.49,15.36,1.69,66.43,0,None,,,,1.34,175.8,30.05,43.4,741.69,98.44,,None,30.91
30-03-2021 00:00,31-03-2021 00:00,111.05,439.25,61.58,16.92,45.79,49.88,14.59,1.31,54.5,0,None,,,,3.85,159.58,29.95,42.58,741.06,97.34,,None,30.99
31-03-2021 00:00,01-04-2021 00:00,38.04,285.27,32.67,0.96,18.14,32.5,6.68,0.79,75.74,0,None,,,,4.89,174.15,28.85,34.62,741.12,117.81,,None,31.41
01-04-2021 00:00,02-04-2021 00:00,40.02,322.63,33.96,1.1,18.82,26.36,10.96,0.72,68.94,0,None,,,,5.11,176.16,28.09,29.89,741.06,117.26,,None,32.13
02-04-2021 00:00,03-04-2021 00:00,63.84,228.65,51.37,2.48,29.35,26.9,17.07,0,57.97,0,None,,,,2.77,173.88,27.51,30.93,741.17,113.93,,None,31.32
03-04-2021 00:00,04-04-2021 00:00,111.65,256.76,65.11,5.45,38.95,28.27,32,1.54,54.87,0,None,,,,1.72,202.64,27.78,30.2,741.7,112.94,,None,31.02
04-04-2021 00:00,05-04-2021 00:00,102.44,271.47,64.1,6.29,39.06,26.33,21.39,1.75,61.72,0,None,,,,2.39,175.69,29.22,31.54,742.03,112.11,,None,28.54
05-04-2021 00:00,06-04-2021 00:00,113.62,300.24,132.23,29.66,93.42,33.61,32.58,1.73,54.3,0,None,,,,1.39,206.1,30.48,34.16,741.92,96.1,,None,28.84
06-04-2021 00:00,07-04-2021 00:00,114.75,311.59,42.15,4.35,25.98,47.15,30.15,0.73,101.59,0,None,,,,1.9,249.31,30.15,39.8,741.81,92.01,,None,30.96
07-04-2021 00:00,08-04-2021 00:00,75.68,280.95,38.82,3.8,23.77,39.9,18.37,0.56,79.48,0,None,,,,2.54,199.91,29.96,40.03,741.96,95.03,,None,28.77
08-04-2021 00:00,09-04-2021 00:00,79.3,230.17,53.74,5.81,33.33,33.39,24.43,0.73,66.04,0,None,,,,2.51,185.55,28.76,35.76,741.95,112.67,,None,29.7
09-04-2021 00:00,10-04-2021 00:00,111.21,307.86,105.13,37.63,86.54,29.6,28.83,1.58,51.93,0,None,,,,2.14,208.3,29.05,32.64,741.94,116.12,,None,28.7
10-04-2021 00:00,11-04-2021 00:00,94.33,295.5,75.3,13.87,51.34,27.26,21.32,0.93,55.93,0,None,,,,2.1,177.57,30.22,30.65,742.2,111.07,,None,28.13
11-04-2021 00:00,12-04-2021 00:00,93.94,289.45,78.28,16.92,55.41,28.73,27.78,0.97,55.32,0,None,,,,2.19,185.01,31.19,30.26,742.31,112.35,,None,28.28
12-04-2021 00:00,13-04-2021 00:00,146.1,389.6,121.14,29.95,88.78,35.31,25.6,1.38,50.03,0,None,,,,1.51,179.83,31.11,33.98,742.38,102.29,,None,28.21
13-04-2021 00:00,14-04-2021 00:00,90.99,317.27,74.16,7.37,45.48,34.87,26.38,0.65,53.57,0,None,,,,2.52,162.41,31.91,32.98,742.24,105.72,,None,28.5
14-04-2021 00:00,15-04-2021 00:00,98.56,293.11,61.42,9.64,40.53,30.79,25.32,0.63,62.67,0,None,,,,2.82,171.85,32.38,32.14,742.24,110.54,,None,28.22
15-04-2021 00:00,16-04-2021 00:00,80.81,328.34,82.54,12.33,53.84,33.64,33.29,0.63,56.88,0,None,,,,2.31,161.6,32.5,31.43,742.16,104.52,,None,28.53
16-04-2021 00:00,17-04-2021 00:00,122.65,361.83,95.6,27.41,73.24,43.5,43.56,0.89,46.76,0,None,,,,2.3,166.95,30.42,38.55,741.79,91.84,,1.5,30.12
17-04-2021 00:00,18-04-2021 00:00,46.28,175.62,54.08,9.64,36.64,40.85,16.8,0.54,47.95,0,None,,,,2.79,187.35,28.52,44.42,742.01,108.22,,None,28.94
18-04-2021 00:00,19-04-2021 00:00,78.66,216.57,37.36,2.8,22.17,40.66,30.52,0.57,64.75,0,None,,,,1.65,208.12,29.59,40.14,742.17,115.52,,None,28.61
19-04-2021 00:00,20-04-2021 00:00,105.86,323.46,45.06,3.55,26.88,37.94,44.29,0.76,63.64,0,None,,,,2.35,178.76,30.9,36.31,742,117.35,,None,28.14
20-04-2021 00:00,21-04-2021 00:00,88.33,285.83,34.52,3.35,21.11,32.07,29.76,0.53,64.03,0,None,,,,2.41,240.86,28.86,37.79,741.61,71.4,,1,28.3
21-04-2021 00:00,22-04-2021 00:00,44.06,159.19,45.75,11.33,33.57,39.15,18.61,0.28,61.85,0,None,,,,2.54,183.86,27.71,46.72,741.72,117.29,,None,27.96
22-04-2021 00:00,23-04-2021 00:00,67.89,177.15,32.68,5.08,21.55,39.84,25.43,0.43,67.64,0,None,,,,2.07,237.55,27.71,46.9,742.03,122.39,,None,28.16
23-04-2021 00:00,24-04-2021 00:00,46.96,140.59,23.11,2.23,14.14,38.15,18.36,0.48,58.71,0,None,,,,2.87,260.17,26.61,49.17,741.38,82.35,,2.33,28.67
24-04-2021 00:00,25-04-2021 00:00,85.75,197.62,33.96,2.73,20.32,33.2,34.29,0.66,63.95,0,None,,,,2.41,202.76,27.45,41.39,741.88,128.39,,None,27.67
25-04-2021 00:00,26-04-2021 00:00,113.59,266.07,71.17,20.24,54.34,34.76,32.86,1.05,64.68,0,None,,,,1.95,189.71,29.23,38.1,741.94,126.61,,None,28.02
26-04-2021 00:00,27-04-2021 00:00,155.38,367.92,141.37,57.25,119.3,46.9,26.19,1.9,61.47,0,None,,,,1.58,163.57,31.21,34.67,742.01,124.09,,None,28.82
27-04-2021 00:00,28-04-2021 00:00,194.08,419.88,155.81,61.73,131.09,55.73,33.56,2.63,69.93,0,None,,,,1.46,176.45,32.31,37.27,742.15,112.91,,None,29.32
28-04-2021 00:00,29-04-2021 00:00,204.88,477.28,122.73,35.31,93.98,60.84,39.93,2.08,88.77,0,None,,,,1.83,158.08,33.8,34.68,742.28,106.7,,None,28.81
29-04-2021 00:00,30-04-2021 00:00,148.95,400.56,50.93,6.21,32.17,44.07,32.8,0.86,78.22,0,None,,,,1.88,192.55,33.85,32.76,742.47,109.62,,None,28.45
30-04-2021 00:00,01-05-2021 00:00,109.51,385.05,66.78,8.62,42.54,46.36,29.17,0.99,54.7,0,None,,,,1.43,224.72,32.51,37.2,742.11,109.27,,None,28.23
01-05-2021 00:00,02-05-2021 00:00,82.77,333.78,35.83,3.18,21.52,45.2,24.71,0.54,86.67,0,None,,,,1.47,217.06,32.86,37.12,742.28,102.58,,None,28.66
02-05-2021 00:00,03-05-2021 00:00,64.89,246.27,43.49,9.37,30.66,40.81,21.65,0.56,60.88,0,None,,,,2.09,175.79,32.52,36.99,742.25,115.04,,None,28.65
03-05-2021 00:00,04-05-2021 00:00,76.7,293.48,42,7.78,29.2,42.42,20.44,0.62,56.56,0,None,,,,1.6,191.26,32.06,39.38,741.93,109.2,,None,28.7
04-05-2021 00:00,05-05-2021 00:00,86.54,254.5,41.35,5.44,28.32,57.66,22.33,0.86,62.53,0,None,,,,1.48,200.68,32.58,41.82,741.95,105.85,,None,28.77
05-05-2021 00:00,06-05-2021 00:00,67.94,219.51,23.27,3.99,15.63,66.48,20.45,0.5,75.5,0,None,,,,2.16,240.98,31.3,46.8,741.93,115.94,,None,28.55
06-05-2021 00:00,07-05-2021 00:00,63.76,165.27,23.61,3.51,15.79,84.42,18.5,0.57,55.89,0,None,,,,2.32,238.76,29.4,54.99,741.7,105.8,,4.92,29.93
07-05-2021 00:00,08-05-2021 00:00,56.33,121.95,36.78,2.77,22.02,62.38,18.03,0,59.17,0,None,,,,1.37,244.6,28.82,54.43,742.03,119.03,,None,29.01
08-05-2021 00:00,09-05-2021 00:00,94.92,186.84,36.42,3.89,23.14,64.12,24.02,0,71.55,0,None,,,,1.29,219.42,31.19,47.52,742.07,123.03,,None,28.81
09-05-2021 00:00,10-05-2021 00:00,60.82,149.23,32.18,6.18,22.15,55.99,16.69,0,82.66,0,None,,,,1.87,203.11,30.6,47.38,741.83,112.07,,1,28.6
10-05-2021 00:00,11-05-2021 00:00,50.89,127.29,35.59,6.26,23.88,62,17.56,0.45,74.54,0,None,,,,1.94,197.81,29.84,49.67,741.48,79.1,,1,28.34
11-05-2021 00:00,12-05-2021 00:00,67.35,164,33.96,8.17,24.75,57.62,14.04,0.86,81.92,0,None,,,,1.99,215.81,31.83,46.56,741.93,130.42,,None,27.35
12-05-2021 00:00,13-05-2021 00:00,40.08,153.36,28.29,6,19.92,46.59,14,1.64,66.51,0,None,,,,2.09,211.45,30.51,46.8,741.48,115.09,,None,27.61
13-05-2021 00:00,14-05-2021 00:00,48.49,98.82,25.98,2.99,16.42,53.32,16.45,0.77,53.19,0,None,,,,2.11,240.63,28.02,58.28,741.31,120.6,,13.5,28.16
14-05-2021 00:00,15-05-2021 00:00,53.85,127.57,38.41,3.52,23.27,57.63,16.19,1.45,59.01,0,None,,,,1.55,219.86,29.97,52.44,741.44,120.94,,None,27.6
15-05-2021 00:00,16-05-2021 00:00,44.29,224.65,45.74,5.57,28.92,40.87,13.93,0.95,53.04,0,None,,,,1.74,216.78,30.16,45.98,741.64,99.54,,None,27.74
16-05-2021 00:00,17-05-2021 00:00,65.11,179.27,52.29,6.58,33.18,41.05,13.23,1.17,70.46,0,None,,,,1.17,242.16,31.47,42.42,741.96,131.11,,None,27.71
17-05-2021 00:00,18-05-2021 00:00,101.9,256.9,106.36,17.76,71.03,54.85,27.56,2.4,55.43,0,None,,,,1.42,127.59,31.95,42.56,741.97,60.92,,None,28.37
18-05-2021 00:00,19-05-2021 00:00,26.73,81,58.34,21.36,48.46,48.41,11.96,1.28,32.66,0,None,,,,1.91,143.98,28.08,57.84,741.39,34.38,,1,28.01
19-05-2021 00:00,20-05-2021 00:00,35.88,59.36,20.58,1.54,12.21,57.04,3.8,1.26,29.6,0,None,,,,2.31,267.18,23.93,78.84,740.56,17.95,,6.74,29.33
20-05-2021 00:00,21-05-2021 00:00,29.61,47.23,19.5,1.99,11.88,45.44,13.22,1.28,44,0,None,,,,2.43,247.74,25.64,74.05,740.58,51.4,,5.94,29.9
21-05-2021 00:00,22-05-2021 00:00,26,54.39,27.52,4.2,18.11,44.63,9.36,4.21,36.09,0,None,,,,1.77,234.38,26.38,69.3,741.09,90.89,,2.89,28.63
22-05-2021 00:00,23-05-2021 00:00,35.69,90,40.53,11.11,30.42,39.89,13.33,0,54.67,0,None,,,,2.02,195.14,29.16,54.94,741.44,141.92,,12.2,28.65
23-05-2021 00:00,24-05-2021 00:00,85.12,386.03,35.99,11.25,28.34,50.52,10.95,0.02,63.04,0,None,,,,2.42,168.16,28.88,54.92,741.48,116.95,,None,28.6
24-05-2021 00:00,25-05-2021 00:00,48.84,175.66,30.37,1.58,17.47,37.9,15,3.12,80.28,0,None,,,,3.12,174.12,30.05,44.69,741.53,143.11,,None,27.51
25-05-2021 00:00,26-05-2021 00:00,35.15,167.12,36.17,1.81,20.75,29.59,19.27,2.45,98.61,0,None,,,,2.86,187.71,32.48,36.64,741.53,146.44,,None,27.67
26-05-2021 00:00,27-05-2021 00:00,72.83,199.64,63.78,17.24,47.99,35.27,33.23,0.37,79.11,0,None,,,,1.58,191.32,32.41,37.57,741.45,139.59,,None,27.61
27-05-2021 00:00,28-05-2021 00:00,64.79,193.18,55.3,11.03,38.45,44.85,33.3,2.15,71.09,0,None,,,,1.53,198.53,32.74,43.4,741.73,137.98,,None,27.52
28-05-2021 00:00,29-05-2021 00:00,27.28,95.18,23.52,12.82,22.75,55.01,18.83,4.72,48.17,0,None,,,,2.14,173.99,31.5,55.15,741.53,133.97,,None,27.55
29-05-2021 00:00,30-05-2021 00:00,15.26,86.28,20.12,9.76,18.62,35.05,12.27,4.72,50.68,0,None,,,,2.72,155.07,31.41,53.09,741.64,125.09,,None,28.02
30-05-2021 00:00,31-05-2021 00:00,23.18,133.96,24.65,7.09,18.89,33.69,11.09,5.54,54.3,0,None,,,,2.28,199.75,31.06,52.74,741.51,124.32,,None,29.13
31-05-2021 00:00,01-06-2021 00:00,45.11,188.19,53.49,16.91,42.23,26.15,21.16,1.35,58.27,None,None,,,,1.42,189.47,32.81,45.41,741.55,120.47,,None,27.91
01-06-2021 00:00,02-06-2021 00:00,29.41,91.23,36.56,5.76,23.94,30.84,14.71,4.64,61.51,None,None,,,,2.41,232.57,28.7,59.8,741.34,123.54,,13.25,27.84
02-06-2021 00:00,03-06-2021 00:00,57.49,156.59,43.08,16.26,35.81,42.99,13.53,0,55.74,None,None,,,,1.9,195.11,30.29,56.25,741.67,119.15,,None,27.67
03-06-2021 00:00,04-06-2021 00:00,82.03,197.73,41.63,3.06,24.68,50.35,12.85,0.02,66.74,None,None,,,,1.27,261.18,31.2,56.17,741.94,99.58,,None,28.64
04-06-2021 00:00,05-06-2021 00:00,73.18,188.49,33.44,3.9,20.89,66.88,16.03,0,48.65,None,None,,,,1.54,255.71,32.07,54.23,742,135.9,,3,28.59
05-06-2021 00:00,06-06-2021 00:00,39.3,125.81,39.92,7.32,27.24,40.73,14.79,2.86,53.73,None,None,,,,1.52,223.3,30.9,52.34,741.65,125.8,,None,27.93
06-06-2021 00:00,07-06-2021 00:00,54.05,216.02,54,18.83,44.02,38.82,18.79,0,58.11,None,None,,,,1.35,191.16,32.01,50.25,741.95,129.64,,None,27.61
07-06-2021 00:00,08-06-2021 00:00,66.78,224.94,52.97,10.32,36.61,45.19,21.48,3.97,62.3,None,None,,,,1.36,212.07,33.51,48.27,741.81,120.34,,None,28.24
08-06-2021 00:00,09-06-2021 00:00,69.12,506.55,51.73,26.28,48.94,44.68,20.92,2.47,36.18,None,None,,,,2.55,165.8,35.31,43.25,741.9,118.78,,None,28.94
09-06-2021 00:00,10-06-2021 00:00,42.43,418.42,31.61,6.03,21.77,35.51,15.79,6.31,43.09,None,None,,,,3.17,174.75,35.89,42.59,741.59,119.49,,None,29.15
10-06-2021 00:00,11-06-2021 00:00,47.59,169.73,16.93,3.82,12.13,59.94,14.97,1.16,23.9,None,None,,,,2.49,229.48,32.12,59.38,741.4,112.92,,None,28.87
11-06-2021 00:00,12-06-2021 00:00,29.58,91.27,21.68,1.27,12.37,22.55,12.32,3.48,23.4,None,None,,,,1.73,203.06,29.09,65,740.62,6.09,,1,24.45
12-06-2021 00:00,13-06-2021 00:00,25.94,87.08,17.08,2.76,11.37,53.37,15.65,3.21,35.3,None,None,,,,2.7,221.8,30.44,60.89,741.27,94.18,,None,27.74
13-06-2021 00:00,14-06-2021 00:00,34.62,97.35,22.86,2.6,14.32,36.09,16.36,4.96,44.89,None,None,,,,1.82,217.71,30.84,58.84,741.35,117.87,,None,28.39
14-06-2021 00:00,15-06-2021 00:00,35.65,97.19,24.12,10.96,21.34,37.8,16.66,4.09,66.36,None,None,,,,1.69,227.49,31.74,58.16,741.32,124.46,,None,29.09
15-06-2021 00:00,16-06-2021 00:00,24.92,97.76,29.13,15.07,27.87,35.83,11.88,2.02,61.22,None,None,,,,1.77,172.02,31,58.92,740.81,115.54,,None,30.33
16-06-2021 00:00,17-06-2021 00:00,31.78,78.36,24.81,4.51,16.78,35.55,14.05,0.01,37.05,None,None,,,,1.74,248.73,28.93,66.93,740.84,82.04,,4,29.36
17-06-2021 00:00,18-06-2021 00:00,37.17,81.68,26.59,6.42,19.42,47.02,3.72,4.75,28.93,None,None,,,,1.45,269.4,29.56,68.94,741.11,85.91,,20.6,28.15
18-06-2021 00:00,19-06-2021 00:00,22.76,47.79,18.87,3.91,13.25,45.63,13.04,6.29,35.19,None,None,,,,2.16,261.45,29.49,66.76,741.31,113.05,,None,28.66
19-06-2021 00:00,20-06-2021 00:00,21.9,52.59,17.75,4.01,12.65,38.15,7.47,4.03,27.94,None,None,,,,2.45,277.76,29.17,67.63,741.3,110.82,,None,29.15
20-06-2021 00:00,21-06-2021 00:00,14.74,34,16.8,4.48,12.59,34.96,4.95,0,27.56,None,None,,,,1.94,283.07,28.42,71.44,741.18,79.2,,7,28.63
21-06-2021 00:00,22-06-2021 00:00,28.9,76.79,32.32,9.57,24.97,42.11,9.47,0,29.04,None,None,,,,1.25,244.01,31.06,63.8,741.48,125.02,,None,29.77
22-06-2021 00:00,23-06-2021 00:00,48,168.38,43.51,11.25,32.28,37.01,16.36,3.31,56.82,None,None,,,,1.28,202.65,33.2,52.97,741.77,117.99,,None,28.61
23-06-2021 00:00,24-06-2021 00:00,81.79,236.67,54.1,11.16,37.86,44.4,24.53,5.82,62.82,None,None,,,,1.27,234.55,33.53,51.97,741.85,119.55,,None,28.07
24-06-2021 00:00,25-06-2021 00:00,44.97,104.21,22.25,4.08,15.15,44.73,14.12,0,42.82,None,None,,,,2.07,219.88,31.38,62.39,741.48,145.2,,None,27.91
25-06-2021 00:00,26-06-2021 00:00,42.23,232.57,39.11,37.05,50.77,40.48,15.12,0,81.38,None,None,,,,0.57,207.33,None,None,708.6,141.67,,None,30.46
26-06-2021 00:00,27-06-2021 00:00,33.12,101.61,28.06,5.55,19.43,33.4,12.76,0,35.54,None,None,,,,0.45,244.98,None,None,708.24,49.78,,None,27.35
27-06-2021 00:00,28-06-2021 00:00,59.88,182.24,36.37,3.97,22.58,48.64,12.94,2.65,67.86,None,None,,,,0.43,276.81,None,None,709.31,137.26,,None,27.78
28-06-2021 00:00,29-06-2021 00:00,73.89,182.96,47.7,8.52,32.3,49.13,13.7,1.65,51.26,None,None,,,,0.39,216.74,34.91,57.11,708.94,109.85,,None,28.5
29-06-2021 00:00,30-06-2021 00:00,82.32,290.56,51.61,14.73,39.41,45.97,17.75,0.44,78.85,None,None,,,,0.49,168.19,36.49,48.82,708.69,123.65,,None,30.74
30-06-2021 00:00,01-07-2021 00:00,69.77,467.82,53.7,9.33,36.15,41.95,19.22,0.59,64.41,None,None,,,,0.66,184.82,37.36,44.4,708.63,123.09,,None,31.56
01-07-2021 00:00,02-07-2021 00:00,54.42,409.85,40.89,18.45,36.75,33.17,15.59,0.5,53.77,None,None,,,,0.68,187.79,37.39,45.29,708.52,125.28,,None,30.55
02-07-2021 00:00,03-07-2021 00:00,55.71,390.34,35.95,20.86,36,37.77,12.64,0.36,40.28,None,None,,,,0.63,195.44,35.44,53.62,708.42,114.54,,1.5,30.68
03-07-2021 00:00,04-07-2021 00:00,49.03,181.91,45.62,21.34,41.63,37.25,13.74,0.7,58.67,None,None,,,,0.49,181.5,32.83,61.95,708.31,74.03,,10.25,30.9
04-07-2021 00:00,05-07-2021 00:00,64.26,186.55,50.84,16.78,40.42,44.53,20.5,0.69,65.28,None,None,,,,0.4,216.32,34.19,59.12,708.69,127.74,,None,30.33
05-07-2021 00:00,06-07-2021 00:00,65.57,238.9,42.34,5.37,26.89,43.62,18.89,0.41,71.41,None,None,,,,0.45,214.21,35.37,52.83,708.9,121.75,,None,30.88
06-07-2021 00:00,07-07-2021 00:00,44,190.1,27.37,1.87,16.07,43.18,13.42,0.26,45.81,None,None,,,,0.58,180.93,33.75,56.4,708.52,80.57,,None,30.71
07-07-2021 00:00,08-07-2021 00:00,38.74,254,43.64,2.77,25.45,48.14,19.37,0.5,60.35,None,None,,,,0.44,194.31,36.47,50.34,708.63,14.26,,None,33.15
08-07-2021 00:00,09-07-2021 00:00,41.01,292.03,39.08,8.19,27.14,35.2,14.98,0.47,60.55,None,None,,,,0.58,198.38,36.61,48.19,708.74,122.5,,1,29.72
09-07-2021 00:00,10-07-2021 00:00,41.15,109.46,17.94,4.48,13.16,43.14,9.55,0.68,57,None,None,,,,0.52,231.19,33.93,61.79,708.42,97.16,,None,26.77
10-07-2021 00:00,11-07-2021 00:00,30.8,74.47,17.08,4.37,12.54,17.48,2.15,0.27,27.07,None,None,,,,0.51,233.29,34.89,60.54,708.69,125.61,,None,23.95
11-07-2021 00:00,12-07-2021 00:00,41.4,87.97,16.49,4.56,12.42,32.17,3.61,0.34,19.36,None,None,,,,0.61,223.17,33.85,66.43,708.52,108.71,,None,24.16
12-07-2021 00:00,13-07-2021 00:00,28.81,62.27,22.59,6,16.89,67.99,14.39,0.84,12.34,None,None,,,,0.58,219.72,32.75,68.9,708.46,92.24,,None,29.02
13-07-2021 00:00,14-07-2021 00:00,31.02,65.79,26.65,11.18,23.27,49.26,9.12,0.29,19.19,None,None,,,,0.52,234.85,32,74.6,708.32,54.63,,None,35.26
14-07-2021 00:00,15-07-2021 00:00,16.85,36.61,30.71,8.79,23.22,46.26,9.83,0.34,22.64,None,None,,,,0.5,257.15,29.74,83.8,708,13.15,,12.89,35.34
15-07-2021 00:00,16-07-2021 00:00,34.1,67.21,22.54,7.76,18.39,43.66,13.17,0.34,28.31,None,None,,,,0.5,262.61,33.04,73.76,708.5,120.81,,None,35.18
16-07-2021 00:00,17-07-2021 00:00,37.49,81.04,24.53,5.93,17.87,36.74,10.36,0.47,34.58,None,None,,,,0.5,264.02,34.15,67.8,708.84,127.4,,None,30.06
17-07-2021 00:00,18-07-2021 00:00,60.09,119.97,32.02,19.79,32.89,39.47,7.73,0.61,43.52,None,None,,,,0.43,229.6,34.44,66.4,708.72,104.91,,None,26.96
18-07-2021 00:00,19-07-2021 00:00,32.42,83.67,31.53,19.38,32.22,37.6,6,0.44,29.8,None,None,,,,0.46,179.6,32.67,72.06,708.25,65.21,,None,27.02
19-07-2021 00:00,20-07-2021 00:00,19.93,34.32,38.78,18.72,35.83,39.16,3.63,0.61,30.12,None,None,,,,0.44,160.95,29.68,85.83,708,19.78,,3.38,27.8
20-07-2021 00:00,21-07-2021 00:00,32.8,54.95,36.29,21.89,37.12,32.76,4.06,0.61,18.24,None,None,,,,0.37,238.98,30.02,83.82,708.04,46.74,,8.44,28.66
21-07-2021 00:00,22-07-2021 00:00,38.1,83.79,37.93,25.23,40.67,33.55,6.1,0.72,38.85,None,None,,,,0.39,239.33,31.99,75.68,708.27,96.01,,1,30.84
